,stance1_successrate,stance2_successrate,stance3_successrate,stance4_successrate,stance5_successrate,stance6_successrate,stance7_successrate,stance8_successrate,stance9_successrate,stance10_successrate,stance11_successrate,stance12_successrate,stance13_successrate,stance14_successrate,stance1_steps,stance2_steps,stance3_steps,stance4_steps,stance5_steps,stance6_steps,stance7_steps,stance8_steps,stance9_steps,stance10_steps,stance11_steps,stance12_steps,stance13_steps,stance14_steps,stance1_rewards,stance2_rewards,stance3_rewards,stance4_rewards,stance5_rewards,stance6_rewards,stance7_rewards,stance8_rewards,stance9_rewards,stance10_rewards,stance11_rewards,stance12_rewards,stance13_rewards,stance14_rewards
591,1,1,1,1,0,0,0,0,0,0,0,0,0,0,48,168,53,125,0,0,0,0,0,0,0,0,0,0,-21.178746051909876,-67.70045589233581,-31.603282702470963,-61.367022275762146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.0262538417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,1,1,1,1,1,0,0,0,0,0,0,0,0,0,48,313,48,121,419,0,0,0,0,0,0,0,0,0,-20.07012593934224,-132.6593902426322,-29.226482076902602,-65.80803916497132,-183.81082600161164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,227,55,115,46,241,284,70,300,229,285,65,108,80,-22.0794373568808,-84.86395041697833,-33.558447633586184,-57.326345098184426,-23.05585769012919,-121.58241768118802,-220.7977762261423,-35.97573764765048,-169.88318917689077,-88.67578166461239,-131.44792474878372,-39.538362228566925,-60.278721115746286,-46.04152222891738
595,1,1,1,1,1,0,0,0,0,0,0,0,0,0,54,170,53,117,163,0,0,0,0,0,0,0,0,0,-21.6730328160454,-74.57965319397935,-28.06088107134616,-58.50102239963216,-78.82788843646101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,1,1,1,1,0,0,0,0,0,0,0,0,0,0,54,246,42,317,0,0,0,0,0,0,0,0,0,0,-22.029305374605375,-83.46741495915795,-24.174809857159623,-118.94007419343856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51,152,47,119,221,0,0,0,0,0,0,0,0,0,-22.30065574479763,-65.32994688563868,-22.28976395148434,-63.80649097291893,-86.33778911711306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1,1,1,1,1,0,0,0,0,0,0,0,0,0,50,352,39,104,135,0,0,0,0,0,0,0,0,0,-21.54278285586745,-110.29655220786636,-21.280371299684298,-54.43912465763997,-57.89328589439867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,-99609.0031076091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,1,1,1,1,0,0,0,0,0,0,0,0,0,0,56,163,59,104,0,0,0,0,0,0,0,0,0,0,-23.184217774033502,-74.99275788829124,-36.30797331706671,-54.78378653490454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,1,1,1,1,1,1,1,1,1,1,1,1,0,0,55,179,53,88,45,126,186,70,623,450,662,134,0,0,-22.202661711179847,-74.50000081386816,-34.396446933395275,-49.304761508511625,-23.01610749312205,-78.65645661397325,-112.05273776735848,-43.9504227294018,-330.05782195771275,-168.2155556027022,-282.2713451028195,-71.27791688915208,0.0,0.0
602,1,1,1,1,1,0,0,0,0,0,0,0,0,0,54,188,35,100,48,0,0,0,0,0,0,0,0,0,-21.581771615597198,-63.00884766000246,-17.946718985573508,-48.522992298662196,-22.893395631890286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,1,1,1,1,1,1,1,1,0,0,0,0,0,0,49,172,60,90,239,90,184,191,0,0,0,0,0,0,-21.41267370521568,-73.44123198468239,-29.74013945547979,-50.32071444521298,-108.43928062566343,-53.19842072340891,-103.23324939798583,-98.60956043458764,0.0,0.0,0.0,0.0,0.0,0.0
604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,556,42,107,50,80,240,204,464,310,246,85,213,329,-23.679850047375815,-228.91045578837245,-19.96037596540815,-57.30257497724544,-27.68944372584967,-45.16873048975346,-169.48702906563682,-92.15953297171691,-216.6101783747509,-129.15758588550196,-115.17748007744267,-45.752364985791345,-115.3922822897097,-156.68442705684404
605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,162,27,100,50,101,103,244,315,240,307,87,508,427,-21.528679336426524,-57.273738364050956,-9.537540336895544,-54.965661219241454,-26.76821646180686,-69.47816835112594,-71.42398127549039,-132.74569192989125,-150.86215543307847,-139.4712414397278,-143.56588967447937,-51.236260092729516,-288.4658711494458,-195.96811595061317
606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,194,57,111,233,120,191,64,143,161,129,382,325,145,-23.179149631551617,-85.74518026701179,-37.13912399285772,-59.22339333038533,-112.57863472366127,-74.71609772762301,-95.63514781784647,-38.86771721845466,-78.72189518836967,-66.32800023796553,-84.92605302504576,-238.10364965816532,-273.0848920064448,-75.1712924001478
607,1,1,1,1,1,1,1,1,1,1,1,1,0,0,56,364,45,110,32,659,204,170,258,306,337,84,0,0,-23.547174494976733,-107.04271745732278,-24.368636483454566,-57.63955768168649,-16.533801199921722,-225.3505002847736,-147.1491097019916,-85.82391458256052,-188.65797616042386,-143.64448117213374,-134.74131827154994,-45.19715661027729,0.0,0.0
608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.429764582821004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.054151511627282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,1,1,1,1,1,1,1,1,1,0,0,0,0,0,47,290,43,109,53,110,208,74,291,0,0,0,0,0,-20.99355680035864,-96.47222055374061,-27.113425849732298,-64.96657113162546,-26.773483528914262,-50.956310706946525,-138.81948828601085,-43.291728855515025,-148.96390918771806,0.0,0.0,0.0,0.0,0.0
611,1,1,1,1,1,0,0,0,0,0,0,0,0,0,52,325,46,85,38,0,0,0,0,0,0,0,0,0,-21.49715970224651,-121.18779336320958,-23.50257937880009,-47.97876795022456,-20.456497118106828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,1,1,1,1,1,0,0,0,0,0,0,0,0,0,54,108,42,102,51,0,0,0,0,0,0,0,0,0,-21.41965531410397,-41.034425278154586,-19.112650910392258,-58.484768134503724,-25.692180639782478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.14820823659854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,327,39,119,118,97,62,70,298,409,62,96,122,105,-22.130060226621413,-107.39121057415186,-22.482640031123445,-60.66944774971366,-66.14966710894016,-58.991656158167864,-50.31931299357494,-35.808095133885026,-200.0666049287031,-153.5219767330545,-44.05544396800929,-53.00605611611302,-81.28065124757383,-61.866803963179365
615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.553221418533493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,1,1,1,1,1,1,1,1,1,1,1,1,0,0,47,216,44,95,49,84,277,75,491,193,383,66,0,0,-20.32075422983014,-83.27456461561479,-25.75581721023057,-56.00462283288388,-27.69403896482634,-47.43446000808707,-180.0439222254208,-48.48344825086033,-248.0341605023669,-99.71330954750049,-178.36178678488687,-41.37799273160503,0.0,0.0
617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58,158,39,353,30,217,200,170,417,551,417,99,295,71,-21.915137855624092,-56.55306521644643,-24.791664343675773,-139.90203117827534,-16.80528004565105,-101.78551045431544,-116.08671005039736,-88.42804983760165,-186.2948563520999,-198.10814439058962,-161.8951440902139,-54.54451420477915,-140.95111977007758,-37.20657737228358
618,1,1,1,1,1,1,1,1,0,0,0,0,0,0,52,141,27,167,94,107,168,63,0,0,0,0,0,0,-20.864045578312286,-55.06431896780314,-11.919307097906472,-71.29319109403484,-46.93583957695245,-66.9165278539326,-120.58190932458827,-40.582649368913245,0.0,0.0,0.0,0.0,0.0,0.0
619,1,1,1,1,1,0,0,0,0,0,0,0,0,0,60,198,32,132,62,0,0,0,0,0,0,0,0,0,-23.36654299984612,-80.64632744615298,-12.71959843930151,-67.64372929116361,-28.78099234124459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.966210815684796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,1,1,1,1,1,0,0,0,0,0,0,0,0,0,58,551,36,105,59,0,0,0,0,0,0,0,0,0,-22.63368903718772,-140.64757067631467,-15.649490320453985,-53.368586526889445,-31.192833835345464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,1,1,1,1,1,1,1,1,0,0,0,0,0,0,56,314,38,95,52,128,208,99,0,0,0,0,0,0,-21.977235788549383,-97.58457553717108,-19.583882870232536,-47.88894556156475,-26.933091052198108,-53.95850846630691,-153.05425855524643,-59.0650105799971,0.0,0.0,0.0,0.0,0.0,0.0
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,1,1,1,1,1,1,0,0,0,0,0,0,0,0,52,514,47,114,44,94,0,0,0,0,0,0,0,0,-22.79977225450339,-159.73946158395805,-30.902194064206554,-63.159797966453475,-25.815829805010676,-46.30767557183628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,1,1,1,1,1,1,1,1,1,1,1,1,0,0,54,427,34,91,51,107,140,114,413,645,68,283,0,0,-22.533564171235493,-123.78204865993989,-15.16628793250501,-53.198804523315026,-29.52678475154637,-64.44384317601823,-89.26372321026967,-59.87918674122661,-259.4575133671102,-225.36071796378783,-50.82307748863911,-120.99550034682692,0.0,0.0
626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,405,42,291,54,95,203,66,380,354,108,253,147,154,-22.535191241687116,-143.0777156327844,-23.569727059437316,-119.09024353622662,-24.519917318714654,-51.797453549133174,-100.38764246023939,-37.11748443068422,-226.3474613707418,-144.70211247203568,-44.83159299899905,-127.47634176957156,-94.46251436310082,-76.59217097745322
627,1,1,1,1,1,1,0,0,0,0,0,0,0,0,54,162,48,103,131,75,0,0,0,0,0,0,0,0,-22.193003447386488,-65.51925090073124,-27.095957215879764,-57.40177382919759,-61.88485159716369,-40.262723471663826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,1,1,1,1,1,1,0,0,0,0,0,0,0,0,57,210,47,91,119,105,0,0,0,0,0,0,0,0,-23.190004386563697,-98.17021074554239,-26.942173719903995,-45.85326830016577,-47.66210333305383,-46.74318929192526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,1,1,1,1,1,1,1,1,0,0,0,0,0,0,53,181,43,98,148,59,189,68,0,0,0,0,0,0,-21.36566113677709,-82.03944387272537,-24.509164004929474,-52.63791248355195,-71.60906859748356,-36.60435410785623,-109.80804281894264,-43.7010643797814,0.0,0.0,0.0,0.0,0.0,0.0
630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.81133332972811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,1,1,1,1,1,1,1,1,1,1,1,1,0,0,54,170,44,132,159,293,314,100,443,337,77,90,0,0,-23.24673436652699,-72.49993843598223,-28.537158387959,-71.20618212563232,-74.29073057362451,-88.25365396616641,-164.00465794597793,-55.83564118560423,-301.73439297425574,-149.9025976028673,-56.19559948101852,-44.373538613274896,0.0,0.0
632,1,1,1,1,1,1,1,1,1,1,0,0,0,0,50,388,46,102,48,97,179,193,358,636,0,0,0,0,-24.376778847490307,-132.66801332231972,-28.696697884167335,-55.744767280074996,-25.719974032649347,-51.22664888001224,-120.65753502099427,-88.14104811103834,-240.6484876532685,-298.4353292777995,0.0,0.0,0.0,0.0
633,1,1,1,1,1,0,0,0,0,0,0,0,0,0,61,158,52,122,49,0,0,0,0,0,0,0,0,0,-23.974229279219823,-61.26946059292227,-29.7652540002274,-60.984240422666204,-23.686096825029612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,1,1,1,1,1,1,1,1,1,1,1,1,0,0,51,251,53,107,148,76,59,142,462,328,38,275,0,0,-20.43870800013009,-88.8438886713571,-30.339806171080248,-54.81165740301041,-68.06178257561791,-43.20299600409328,-40.84567374848062,-80.74312694101745,-239.88558173853977,-123.9922579409747,-20.396363679937217,-109.68618098689703,0.0,0.0
635,1,1,1,0,0,0,0,0,0,0,0,0,0,0,53,410,45,0,0,0,0,0,0,0,0,0,0,0,-21.72094138261897,-128.0550825977241,-29.143853833475493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,1,1,1,1,0,0,0,0,0,0,0,0,0,0,55,275,45,98,0,0,0,0,0,0,0,0,0,0,-22.340603583692708,-90.48009265424767,-25.1717236096361,-50.86187413226607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.324530079246056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,1,1,1,1,1,1,1,1,1,1,1,1,0,0,62,166,62,89,48,98,161,68,262,313,60,198,0,0,-22.490296699659904,-61.22482435933724,-20.500383439425676,-43.792773435412215,-23.34566980941112,-56.05176768934298,-95.67910516626924,-36.501580104759284,-143.5629841390352,-169.3020466986831,-34.26504720164217,-78.5230392076442,0.0,0.0
639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,260,48,116,59,116,167,98,307,256,51,224,470,241,-21.463207824382632,-97.67809879792681,-25.74684688212268,-63.763291014970605,-34.12071176000342,-67.01816794055584,-119.6152430758309,-59.55941509808669,-201.8267156470623,-127.05014870453957,-43.626313953132396,-94.50954722825252,-392.1517015322339,-114.94901306236027
640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.26156024600862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,210,50,120,78,294,292,80,586,242,237,628,301,247,-21.85026367137702,-75.28025070419578,-33.31129730332536,-55.62334665256501,-46.88593964450218,-151.02757664454845,-236.5959032352055,-46.23970943568127,-552.9296204355684,-102.20891888279364,-122.0197230118542,-275.88580909987377,-169.04184835019433,-91.42032914425617
642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,128,63,96,59,93,227,80,252,269,350,187,416,369,-22.306982714989545,-50.61701591814243,-34.94837278912226,-56.80135730503472,-33.88517516111808,-57.54237466138048,-110.49286352219565,-46.158014343253,-132.4240385087435,-89.06893809575779,-142.56991300018095,-86.91944655339181,-199.50592448277607,-123.35379435708461
643,1,1,1,1,1,1,1,1,0,0,0,0,0,0,50,144,53,108,50,233,146,119,0,0,0,0,0,0,-21.652620637950065,-59.6311227983941,-31.321938877543467,-60.58686810853272,-27.929940694641807,-108.99366813036961,-95.01263892724518,-73.28782145882693,0.0,0.0,0.0,0.0,0.0,0.0
644,1,1,1,1,1,0,0,0,0,0,0,0,0,0,58,144,31,104,57,0,0,0,0,0,0,0,0,0,-21.913919469313853,-63.79096049144195,-9.711746632978398,-56.98231462445226,-33.12364035881753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,222,32,107,129,129,81,139,533,214,61,86,124,264,-21.230998497154424,-71.80325598978528,-14.044322184613314,-54.701442451324425,-52.877502540236506,-52.09863698085884,-51.660906827015204,-67.70244200200847,-282.66983142744334,-73.28187258243659,-49.96621742847321,-42.254050556474326,-60.36061522307732,-222.86014908866227
646,1,1,1,1,1,0,0,0,0,0,0,0,0,0,48,338,41,113,37,0,0,0,0,0,0,0,0,0,-21.352820275938285,-108.11092669538772,-22.269305690561055,-61.69138062250029,-19.105144779472198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,483,34,106,58,107,268,80,531,266,169,260,222,69,-22.22274005927267,-147.41503324649742,-16.467503726194806,-58.74978590982122,-32.22731303145752,-61.39182877212675,-237.81954673281723,-46.94796773251792,-307.2275751559121,-152.70242987926713,-96.06253277254933,-134.65583235268295,-118.09927481613398,-35.60428146129842
648,1,1,1,1,0,0,0,0,0,0,0,0,0,0,51,196,70,134,0,0,0,0,0,0,0,0,0,0,-20.86753085344015,-71.65799837667879,-33.19127413559592,-60.32979789568151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,1,1,1,1,1,0,0,0,0,0,0,0,0,0,52,251,37,119,83,0,0,0,0,0,0,0,0,0,-22.062658821903053,-73.94267942473483,-19.26576687237258,-54.999175765161816,-44.57887324242896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,1,1,1,1,1,1,1,1,0,0,0,0,0,0,56,148,21,109,222,561,70,159,0,0,0,0,0,0,-21.661791333288548,-56.93355295415473,-6.741107949970121,-55.01804051185749,-121.19356124779496,-201.94673271818223,-63.1597251585857,-84.77028977380806,0.0,0.0,0.0,0.0,0.0,0.0
651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.787916879179214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,1,1,1,1,1,1,1,1,1,1,1,1,0,0,53,187,47,108,111,94,56,87,386,675,62,87,0,0,-21.312606424101546,-80.09841835670017,-28.373569113480027,-55.59113164585855,-64.11958432091848,-52.31549722169975,-31.440394072655934,-43.754397428295476,-249.17429798093926,-227.34112010075177,-31.184563225417165,-40.96535643177189,0.0,0.0
653,1,1,0,0,0,0,0,0,0,0,0,0,0,0,58,222,0,0,0,0,0,0,0,0,0,0,0,0,-22.04733400435249,-95.64252141044258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,1,1,1,1,1,0,0,0,0,0,0,0,0,0,50,210,45,101,298,0,0,0,0,0,0,0,0,0,-21.14027104232125,-86.01235705537906,-25.00774976015728,-58.140815506198386,-127.91876388607463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.228902875318102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,1,1,1,1,1,1,1,1,0,0,0,0,0,0,54,203,45,150,190,82,82,196,0,0,0,0,0,0,-22.213095992742396,-68.75747726955309,-26.851868094824702,-65.71485095734036,-89.87728648185814,-40.92119045858299,-55.22268483076675,-97.38975588831288,0.0,0.0,0.0,0.0,0.0,0.0
657,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,484,0,0,0,0,0,0,0,0,0,0,0,0,-21.400505393871867,-150.6164833030005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,103,53,93,49,121,240,66,319,496,145,170,254,62,-21.782372597107802,-47.119990272507955,-26.3952518055228,-55.34179384250525,-24.936004884629064,-66.42448126504102,-98.43912701769082,-40.87010496451033,-197.9584873623485,-179.33881039582263,-98.90073382536399,-76.32513889046719,-150.1212248682382,-29.958972797330933
659,1,1,1,1,1,1,1,1,0,0,0,0,0,0,58,359,47,119,147,133,240,71,0,0,0,0,0,0,-21.37903327405387,-131.74688753334047,-28.211025985338203,-60.80947370314834,-63.778629922353126,-49.68706788071524,-144.1417000672111,-49.568331756527726,0.0,0.0,0.0,0.0,0.0,0.0
660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.865408881446758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,1,1,1,1,1,1,1,1,1,1,1,1,0,0,56,406,43,107,59,517,271,70,250,374,270,112,0,0,-22.321687248851745,-128.67727313122225,-25.133016466579797,-63.11323627221647,-32.63332944405488,-258.4151964541365,-218.51790961182064,-40.432225287905005,-127.8864352271552,-157.90976389761954,-117.3815892650424,-51.042210858738876,0.0,0.0
662,1,1,1,1,1,1,1,1,1,1,1,1,0,0,59,156,82,110,179,66,239,166,606,348,62,73,0,0,-22.396429659171556,-64.17205599242116,-40.172755674530485,-54.526052150083345,-82.32081908359937,-36.969218470123174,-137.36308185087265,-76.65178454857785,-374.92600735468625,-122.52781322393996,-46.729137076882225,-40.24746976667757,0.0,0.0
663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,219,42,95,165,51,123,71,148,367,84,170,150,71,-21.735522465566465,-71.89751965010136,-23.942401842990318,-52.78630061735778,-87.6452518798594,-29.482705728298292,-74.63498154144919,-43.926925195869416,-83.2562253491275,-184.8469392553463,-57.40299424589011,-70.62916362106942,-98.66824440072736,-38.02263133209877
664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,-99354.45908068218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,1,1,0,0,0,0,0,0,0,0,0,0,0,0,64,183,0,0,0,0,0,0,0,0,0,0,0,0,-25.179141081789098,-74.99425636861227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,419,43,100,109,96,200,79,312,245,466,186,135,210,-22.40220881826125,-135.24098270222473,-24.34869492469773,-59.45837878515642,-51.25118325920671,-59.29252542146651,-141.26812776350846,-46.66974363278441,-216.7188585038474,-92.7457541580844,-209.33403700638004,-89.48307294475175,-94.61886429490902,-161.3366730219458
667,1,1,1,1,1,0,0,0,0,0,0,0,0,0,47,156,51,96,56,0,0,0,0,0,0,0,0,0,-21.319118035306545,-73.18652076173814,-31.27970153720381,-55.77457455696453,-31.155484393914136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,1,1,1,1,1,1,1,1,1,1,1,0,0,0,54,302,41,89,161,107,151,68,240,304,294,0,0,0,-21.28018049245439,-86.01498374820262,-21.579526692368827,-44.399080249021836,-70.82950671857057,-45.05791446268698,-94.87720124571946,-46.87715035170445,-142.04757802848337,-137.4672845668265,-142.32145224988017,0.0,0.0,0.0
669,1,1,1,0,0,0,0,0,0,0,0,0,0,0,48,260,42,0,0,0,0,0,0,0,0,0,0,0,-20.649168833617356,-87.39429098719508,-25.940571459253896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,1,1,1,1,1,1,0,0,0,0,0,0,0,0,53,322,66,79,56,147,0,0,0,0,0,0,0,0,-21.672783758502018,-146.54106619892968,-29.958716797539328,-43.61194747800424,-28.55093605999032,-84.911968384941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,1,1,1,1,1,1,1,1,1,0,0,0,0,0,54,445,41,106,45,90,353,71,119,0,0,0,0,0,-21.89083827969386,-133.95697014095455,-24.478782734364508,-55.93009231487008,-24.567179670366237,-54.76420973058197,-198.51289992537997,-41.82153161033118,-61.48808887580013,0.0,0.0,0.0,0.0,0.0
672,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55,145,0,0,0,0,0,0,0,0,0,0,0,0,-21.887638267840405,-59.28803970956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,1,1,1,1,0,0,0,0,0,0,0,0,0,0,68,375,40,101,0,0,0,0,0,0,0,0,0,0,-23.009855852557497,-124.16956287751371,-22.427453894819532,-58.60178272347727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,-99615.97983997529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,1,1,1,1,1,1,1,0,0,0,0,0,0,0,63,195,46,107,178,68,68,0,0,0,0,0,0,0,-25.177999467784357,-83.90608210552531,-27.320579844901744,-51.975027911419566,-93.08375666565532,-32.94400493405346,-43.590605946096666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,1,1,1,1,1,1,1,1,1,1,1,1,0,0,50,222,41,95,56,133,155,131,328,207,206,203,0,0,-20.171096878874053,-76.8944244757521,-24.374345764807586,-48.848921480574504,-29.830482700795752,-51.18158774570738,-86.13899650073968,-86.107556625361,-199.00146474847446,-81.30208286738953,-108.90801995107624,-138.19953459046607,0.0,0.0
677,1,1,1,1,0,0,0,0,0,0,0,0,0,0,49,178,61,99,0,0,0,0,0,0,0,0,0,0,-19.941099434286212,-85.67316357151498,-32.180230713483205,-53.45700914903475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.97798783165192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,1,1,1,1,1,1,1,1,1,1,1,1,0,0,56,354,44,91,54,382,183,134,177,193,529,85,0,0,-22.113292983005152,-108.49381731299074,-23.14225376282427,-49.650536139748546,-27.290364311835198,-169.74384643385568,-95.94994727735417,-70.6955019921228,-117.15244668970978,-65.40533779532481,-335.4310696307614,-44.140738734182825,0.0,0.0
680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.104910616954406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,1,1,0,0,0,0,0,0,0,0,0,0,0,0,59,65,0,0,0,0,0,0,0,0,0,0,0,0,-21.560082725845586,-29.418306034830177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,1,1,1,1,1,1,1,1,1,1,1,1,0,0,55,130,46,111,73,100,225,75,150,352,101,68,0,0,-21.836594686207828,-50.04856353464341,-22.967546219495087,-59.63573069954535,-44.37792787868132,-66.41561080265107,-141.37796995085216,-41.89628041549332,-83.8353637258871,-128.42464882978499,-61.179383986866185,-40.291235485951916,0.0,0.0
